"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23941.9321446346","24768.9092727485","26873.0547977518","28721.114149937","29557.5418268846","29779.0931996058","31876.0270631376","32607.1058796568","32699.2417213139","35616.2006730045","37322.7399272793","39700.3293648154","41463.4255441211","43728.1140564123","41864.1882622629","39775.2970758147","40936.867830513","42004.4476110597","44409.6689530904","45996.9687476901","49201.0640964553","53480.3971946764","55638.4920591796","57211.3003077603","58290.0968315122","53616.6847084842","",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19758.8595215053","20782.169618237","21427.9798778242","22068.2993473612","22595.5034120383","24951.2175653146","24944.6317328443","25230.0115735794","23845.3129228722","25238.8807780848","24853.777869328","25700.938363473","27513.1431348785","27510.0398505497","27461.8619824006","28840.0453543033","30636.3523794417","31846.3558349163","34324.3781471447","34366.1810180223","35469.9501969785","37843.1946259033","39121.2958325461","39906.1246843388","40004.0305112173","39489.2807769984","",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18627.64396728","19540.3245677444","20138.6705374054","20427.7275018865","21308.4022424882","22382.8979621765","23052.6189508502","23875.8385110015","25021.0652943145","25602.3894720393","27072.4213631819","28033.7358660572","28736.5771073504","29196.9278993071","29554.6890881879","30130.6444569128","32453.5837076357","34141.2007728064","35523.2713104342","34602.8969588528","35158.4418435321","36598.0149693024","36486.2967870302","36314.6971007775","36194.873918843","36899.3852092463","39926.9546628592","41581.120790548","43036.2437770367","44334.2003275855","41902.077191264","",
"Jamaica","JAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4762.89949527943","5121.0885065529","5293.09495655368","5872.66784091816","6021.77076345676","6231.26649116811","6276.39659630335","6253.97090593028","6117.62026963529","6214.26667219913","6355.8472555378","6533.37375669328","6723.67797400257","7056.14797251069","7300.05846676836","7553.20140626909","7965.47713872543","8255.17353330254","8306.50486208059","7966.13079910865","7900.19947850272","8159.87616499912","8187.19367364946","8442.98366743102","8545.10283669967","8792.05695694686","9194.15673929581","9600.10474580389","9968.59449282081","10190.4746507783","9241.57560380365","",
"Jordan","JOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4386.12811109547","4368.96256257077","4830.76713527578","4891.81942383371","4996.37288293726","5206.74291402267","5248.03933486246","5386.94148836244","5503.33476334334","5671.32956699066","5937.2120557616","6271.09480683764","6611.77107475455","6864.40892478109","7452.61881488401","8043.57046247319","8619.9057615028","9171.45117681501","9565.49434635629","9628.06041278083","9460.29137317501","9402.61620431877","9189.18921425581","9322.30245386442","9181.04637245796","9464.68224216374","9445.91686299562","10003.5749827297","10253.8174501169","10497.2979196497","10355.0085715537","",
"Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19972.8927505106","21270.2661268824","21858.2073046838","22188.3853447323","22823.4417107537","23859.0660539005","25000.533923594","25620.0681023794","25509.899595486","25735.9710911517","27287.2701912718","27942.346651133","28623.5884479367","29392.2489916186","30830.6584466434","32169.867493646","33634.6317066787","35015.9865745127","35273.791152156","33547.2834245767","35335.3735103814","36214.4397740241","37605.9742614539","39402.0250988025","39555.4120089198","40898.80697396","40623.0186579214","41505.0824777862","42202.4011166689","42616.5711388733","42390.3798412236","",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8265.50740914321","7557.13205642115","7325.3140659335","6833.33060378291","6188.61293459731","5921.1203137525","6152.266221895","6470.00269555572","6530.41311634226","6868.85943069398","7733.78944277979","8985.65550061219","10021.8969616521","11119.8870659711","12428.8368274929","13934.7211410695","15725.3455018466","17384.9245216253","17968.236337141","17962.8301156342","19225.0769114856","20779.4442514491","22032.1745436853","24504.7660856694","24726.4728671586","23224.1178353573","23818.8248260141","24862.9661245889","26157.6596496269","27466.2206186576","26754.3769971308","",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1669.25608640954","1693.62267295509","1663.79374625407","1656.26602158583","1683.71418448294","1741.90713267979","1794.29694345002","1783.51387707626","1811.51798628242","1828.75680176707","1829.90549594178","1888.50060259228","1877.24776077419","1915.56864799582","2012.05347434018","2137.90313421487","2281.36970575576","2434.79231785387","2420.01464325445","2450.74977904484","2607.14450931565","2723.54644927835","2830.69437284951","3097.63062683564","3357.64164087167","3683.04191069911","3930.893857889","4203.58501078548","4443.17910861396","4641.08037691904","4577.90522002939","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2544.70905151256","2382.49755851248","2075.50692002443","1795.72160262986","1466.21181533895","1401.70127999045","1506.03136464377","1660.56193944671","1688.77665594688","1749.59437929213","1863.73918996644","1987.03171156194","1999.67267333691","2157.26538583233","2342.49274373412","2384.17802618996","2505.46516840785","2766.05448201973","3027.86302353124","3101.33692808776","3085.65193549234","3297.36683733653","3618.14972576533","4042.89305300409","4281.82407398556","4214.82950886186","4681.17473284248","5046.69153549095","5256.39792245424","5480.7426980282","4973.56130899174","",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1129.34395603446","726.654797429849","789.484011861279","826.021368350287","850.046996473844","876.438631811553","977.948740884257","1075.4102030522","1164.58064562477","1237.65377684645","1344.62396744375","1499.08623618028","1723.31431659366","1936.88290122022","2159.6246093729","2314.46201172789","2299.38688435977","2427.24450158608","2611.30634889515","2868.73751520968","3045.59096086616","3185.33627228952","3388.7376383038","3675.03861980999","3928.37393363069","4259.20311888739","4574.40302707687","4421.48061058849","",
"Kiribati","KIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1260.76222908164","1280.44033808147","1302.11342685658","1327.80433660267","1362.32066337743","1372.13106635","1399.54261556908","1425.12067331753","1509.86718272264","1482.45527204156","1582.92316853208","1567.13680452357","1624.51399501952","1658.77443549094","1644.97729239503","1745.09307498391","1758.50162056993","1800.68523620503","1756.75297072952","1746.02732699352","1716.01467883602","1749.11800448005","1838.1892842938","1921.67690185163","1916.91658718487","2106.86679964265","2206.48775955052","2235.70735994823","2341.19232850631","2439.36493007912","2383.43484715801","",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9354.17424627453","9461.74821556434","10013.624123816","10828.4957024705","11512.6054825029","12251.6269544237","13082.0910734494","14096.9157578202","14065.4155513599","14593.8842444588","16246.829044109","17272.0829451812","17562.3889300208","16966.6685638925","17895.2222412073","20019.9867453382","21059.3000033717","21556.3300833194","23122.9094973157","22162.3965385714","22096.7052046653","22770.5051922447","21489.2597931986","22153.3319982916","23950.1374239284","23921.5244346294","25893.5110575803","26982.9295790329","28159.273421083","29812.5950020944","25653.3194431493","",
"Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8355.3327739747","9474.64259647045","10184.8556645893","11030.7119484601","12187.2549659273","13502.5827420794","14694.0962445008","15721.7056576921","14974.6595747118","16807.1294764195","18538.8355325592","19724.4259457229","21396.8377455369","22095.870826347","23773.8286536781","25186.8675668092","26884.2673283358","29064.9180846867","29946.0774891302","29508.3815060615","31736.6284370925","32546.7536531234","33557.1287196434","34244.3121393117","35324.4976704773","37902.4004037578","39575.4542830031","40957.4180587145","43044.2917633371","42998.3882447659","45225.8445435145","",
"Kuwait","KWT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59892.8802531886","60568.3759184439","60095.5505991776","58839.2643637288","55000.8927669212","56179.2950242883","55943.358109176","57617.5352981834","68071.0486418975","75700.701887299","83689.2693299015","88660.5211134062","91473.2067021071","90096.4356867852","79424.3808368516","73965.9706064094","78178.220365833","82680.4059382088","78058.3800591345","70082.4628390641","47230.6601329032","44685.4974338707","50855.5529145289","51690.5689570475","51962.0477631393","47306.9881675717","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6079.33447645073","6362.23383339605","6546.56852806771","6744.26978677238","7144.19750444021","7228.60270028891","7516.64511175807","7909.81926466223","8061.88409252493","8088.39403173688","8448.49396646716","8541.20330124856","8632.07238280003","8902.67032597239","9509.26547626339","10080.4647551023","10859.0244542995","11615.8796608566","12247.7151653862","12074.478146991","12885.3654630306","13734.0562954725","14002.2920749291","14480.6330213039","14799.0531167363","14585.2498645767","14810.9159412036","15419.8204951669","15857.0178560844","16049.4537922094","15068.0929234443","",
"Lao PDR","LAO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1025.10637057654","1074.82659074019","1129.2121384732","1192.63112381314","1285.24352485699","1372.39519412756","1462.74448714118","1559.98961633765","1610.07718805808","1722.28349102193","1831.9688178722","1948.39496562125","2064.43069287024","2196.99165097596","2363.31882940603","2569.53695938615","2829.04196752427","3073.74230404589","3321.90977582414","3538.64849919854","3822.62530696679","4150.82613441104","4841.6453151231","5289.47800666765","5873.74929676345","6168.48130240193","6843.55958300796","7257.81210698745","7775.13187646145","8220.1788729593","8239.16654654795","",
